user_id,dfa
688135,0.6179068631287581
1179658,0.38891705881981065
491531,0.7619070221432747
557068,0.7134654784192823
589847,0.6147486326059901
2392091,0.48610732467320766
2031645,0.4455153616218293
983069,0.5261656483504715
753693,0.715326626899595
360481,0.8048116751255001
163874,0.34335114620613955
2129953,0.8920194080429903
1245222,0.6536194539414316
2293798,0.5414174666714585
131115,0.3824963547607715
2457647,0.5732374798971046
1048629,0.27589119024911696
1605686,0.4007253858641941
655415,0.5135771064892934
1048633,0.7204194772556132
1015868,0.5991325325831278
131133,0.45423919864242635
1867839,0.5919708053368994
2293827,0.5241522883869366
1572933,0.41167563951000546
1704009,0.38082294830548996
1605715,0.5601228234404344
1081442,0.46486195637261396
1310819,0.3568102418071254
196706,0.7042073784810909
2457710,0.37521726687709256
819314,0.5583988652624461
2031731,0.5189220126475207
360564,0.46127639532970555
1966201,1.060615059352152
2097277,0.4888591226694802
2326664,0.6151020279045186
1769608,0.49006236913719736
1933449,0.3692626634849164
2162826,0.672827814371498
2490508,0.49591771421802605
1376404,0.4491273357377225
2556053,0.5126093793299701
950421,0.5819485608397061
1802392,0.6054089813385772
1769638,0.6109270883879129
1212585,0.5948377391762334
327852,0.5078282360353402
2490545,0.4724927223469067
1769654,0.47313655914178526
2490563,0.5162892589724283
2064584,0.44168367085222054
1081546,0.6485584488482703
884944,0.4975727508272213
458967,0.6306361789474251
491739,0.5185584482061475
262367,0.5953001624020897
852193,0.47945580825742096
917734,0.48387716536818676
786664,0.5623494829082021
1114349,0.514122234566154
1048813,0.5022531684459305
196846,0.6186772269043924
524528,0.4728936180946304
655601,0.5924782602839717
426226,0.4685965827936939
1114362,0.6112996643212119
1114364,0.3307733368749778
2457857,0.6696104391251555
295174,0.44115662040336223
786695,0.546547364412732
1540360,0.6133184574225615
295182,0.45399038008682585
1966351,0.5826761967656054
164114,0.5620707785171359
2556179,0.6416488688328255
1507611,0.7768022179052578
2097441,0.5401825729048851
1933604,0.6571290329999305
2097445,0.5881585142303135
1605926,0.5654635862494355
1835306,0.5544459657460403
65841,0.6439482855335967
196915,0.4216274394927692
1769783,0.6566975822941057
786747,0.5593627316583843
950589,0.5590238128280702
1278271,0.33946049194647915
328001,0.9036170224179384
1933644,0.5955859779124776
1179982,0.6095894002470698
1638735,0.47925281119871355
524628,0.5926170182119408
229716,0.7613413908384943
2490710,0.6713166874756105
2195802,0.7695369613498414
1933664,0.5394994319400488
917857,0.780975940521063
786787,0.4617452794709197
2589029,0.6269478308479314
2490731,0.5166586083740837
1573228,0.6145228921214183
1933677,0.7781037185013419
229742,0.4827595546961002
98673,0.5213348509999114
1933687,0.3744919798027034
2130300,0.44584720992733873
98694,0.47973524779319676
491911,0.39118676735574454
2261394,0.6622593229740877
721298,0.7877608784283522
819608,0.6032638113439953
2195865,0.5057486939340048
1802658,0.6639686705432031
2425260,0.5857646061144807
1212847,0.7030084574433857
557489,0.6050297046034377
1704373,0.5490804929039739
1573306,0.4256223811118573
1704384,0.4917435864074315
1540545,0.4128639334316869
950733,0.5665950988868206
1212887,0.7043819607712781
1737176,0.6367400264043755
2392538,0.5316927844692853
1704412,0.5287067375761099
655837,0.6232934422606887
426460,0.582014293394742
2490848,0.5732725916728053
2163169,0.4661283224642348
393698,0.6764657074519429
1737191,0.6034933833512577
262633,0.7028977760448644
197101,0.5322154719089759
197102,0.5578092382596153
1016303,0.5766912265573391
786931,0.3571326842155376
2556405,0.5565315510062281
1835511,0.5163185207794473
721406,0.7918152841300284
2294272,0.5435534861231005
131586,0.3905547575519915
1966596,0.5405818626445018
1835527,0.6330056624899288
1933832,0.6504036852934155
524807,0.46150448536735744
557578,0.3320752472313775
2359820,0.42492690714742803
2163213,0.6076190901512705
2589198,0.6145815395599422
1245709,0.6376185692137828
33299,0.5037884789794161
328212,0.6394279282703799
623126,0.5912762122902803
2294298,0.9665008425504902
328223,0.5959542161860647
2032162,0.433549486949778
2556455,0.6851903788939163
2425387,0.4420365188952281
852524,0.6854069854154324
131639,0.36281558645280915
295485,0.5315797791338064
66109,0.7574933538773396
33346,0.3793588521955226
2589259,0.38469052541137017
2327122,0.6010570167600087
1475156,0.4173744625945131
1344086,0.5178784198890685
2622042,0.4135442869043245
2359904,0.4487250474351395
2064995,0.6021770960409031
688742,0.5904960533728759
98918,0.817015796649487
1704554,0.36719429585992597
2556523,0.689412452558982
361066,0.7041884265523364
131696,0.6872381522748063
1213041,0.39832378516800576
1311346,0.6145549402780233
2196083,0.5867663671230895
1606261,0.5815764995751568
623221,0.47786792048649757
131704,0.7172187361503204
2523772,0.5162025020182816
66179,0.4001345620516059
1475204,0.4906590694589208
918151,0.4821940414853098
1540750,0.7113798467058475
1802901,0.628484066026513
1737366,0.7016367625589294
1049259,0.5295713017616275
328364,0.5931228068396398
684,0.9398347284225956
918189,0.3130390274858075
2556589,0.5796723474035078
459448,0.5152595788950868
1213114,0.5610845105238957
2458302,0.5533358373416687
1114818,0.6672557922034988
2360021,0.27463287348289556
1049302,0.5345527842228902
459479,0.33906134542774163
393945,0.6986831566868626
99036,0.6563624091363753
1508061,0.665342139033275
1704675,0.4572748152264261
1901285,0.583111943621228
2065126,1.031532757395884
1147635,0.9002822087523351
1442549,0.5612549695441674
1737462,0.5831382224733125
1147641,0.6568071767885989
2261763,0.5790394508013545
2523912,0.6686434358593012
1934089,0.3411653353610404
1671947,0.5275933566208336
2327309,0.48691100946816995
2032398,0.35905280838238063
721680,0.6734786114341677
394001,0.6649481863357607
2556700,0.5039933747961388
2589468,0.49120609317003905
1442591,0.5531577446499597
164647,0.754138424295388
688944,0.5492863366558871
787252,0.6621625753224025
2491189,0.4562371562111215
1082169,0.5550890598600291
1409853,0.7964333973565095
1999678,0.6458803607622767
2097983,0.792762715656273
1147712,0.7243850731555799
426820,0.660259515125086
1901384,0.4308973269227263
33609,0.8771602219591675
1737549,0.5446783192769724
2327386,0.440483374643976
1344349,0.6303864781609843
197482,0.7389460257870691
197483,0.4827608796523974
1278832,0.5397991751641052
787316,0.4129718103027506
525179,0.6223363042532478
787331,0.8474999094270536
1737606,0.6210750417638992
1377158,0.7337446371451766
295815,0.6381330429187487
1868684,0.4033163288447879
2196366,0.6532439071622684
1278864,0.5494762932286589
1901461,0.7528660874214682
2065307,0.4145285587392926
1606562,0.5633882605203909
1770403,0.7107117305321562
2098084,0.6653391746885998
2098086,0.5628762462838787
1246126,0.6211705624007567
33711,0.5015143185281946
361393,0.5510272968049169
1901495,0.7622460198215047
1475516,0.7717095321440941
820157,0.8022288309833989
492478,0.49349499001266955
361407,0.49776264772182616
1213378,0.7497430914459592
689091,0.6991671879266199
2294724,0.285786466269124
2294728,0.4280447425223251
885704,0.7535649038517892
1213386,0.6189004536367364
328651,0.5956539043178151
328654,0.6525602246806219
787407,0.3168723430607636
394194,0.5923398790745054
394195,0.7355678422814256
1377236,0.6310567448117799
951253,0.37967397694011595
2261975,0.4773752898733156
558042,0.48278441174946474
1344474,0.6722502713643577
1016796,0.5791538773118143
164829,0.669289003511285
1082332,0.5705238148107251
787428,0.5112832050767958
2589669,0.6954106593630198
2130918,0.470244052229838
263150,0.8162935810060917
2556923,0.7357950562076695
2163718,0.42773359675708444
66568,0.5940873821428785
1934347,0.5213209800738089
1410063,0.6349078070096144
164882,0.5482456179884408
918562,0.7669390632389067
2360354,0.47162151499682126
2032679,0.47711685041806584
459816,0.39027563632634577
1967145,0.4624369987261264
525356,0.6226558292857424
1672251,0.6206104714871612
1086,0.3645022986939059
1836095,0.4795951913604946
2360393,0.478554810959176
1737810,0.5409568735342773
1180755,0.6801335129121363
2131029,0.735099473614576
1606745,0.5167092722311655
623709,0.5043166510406064
2294883,0.7320079983697921
525411,0.5575803327190743
1082476,0.6066871049181888
2131053,0.6138888322417468
1606766,0.5115691586669951
722033,0.5673486972824935
33916,0.5005770974170005
2557067,0.47662816735036273
2425998,0.2579323435891166
853135,0.486666523715766
787598,0.61007924188559
590996,0.5461842720335156
1475738,0.6655669262564987
1311898,0.6584212286123667
722075,0.45602084066704135
689309,0.5374706713901558
361634,0.6332013974348478
1016994,0.6838193481410996
885927,0.48084523630968395
885929,0.45970986214296283
492714,0.4859304729400588
2491569,0.5287457183867655
2491575,0.6801059340343052
1672386,0.6381989171368294
165060,0.6206271069773829
1508550,0.5028467392782028
1475790,0.5969968601727351
656593,0.5868404263149583
1770708,0.8372849937511933
2032861,0.7207510785257065
722142,0.4820099461501419
754909,0.4917645814030327
1541350,0.8378099567003272
1705201,0.6936037799957752
1770738,0.7620219507348907
2458868,0.6530394864400061
754935,0.48829704862811635
2327803,0.38140487782564025
2491645,0.6280716413771542
328961,0.6675685741607927
197897,0.4562833217227263
2524430,0.4275339679387418
886036,0.516412006322929
2524438,0.5816497268316664
525597,0.4949579766498669
2262320,0.5064167679218476
2426167,0.6022588214381183
525624,0.43553484001154386
1017144,0.5080270441753172
230722,0.45253170027917466
1836356,0.5355366247951874
66885,0.7619710185353218
1148231,0.6244854474443322
1869131,0.460931501259348
1115472,0.4708217431262063
525654,0.8116491400588224
2131287,0.7408752594386674
525661,0.6681718899347631
492896,0.5454322227454483
1607009,0.5944166027296794
2262372,0.6500057068962855
591207,0.46028940826370324
1803623,0.4193206098048153
1213801,0.6489884380668354
66921,0.8103679838039766
2000231,0.5758905485940548
1639792,0.6654717371706881
2557296,0.5844305203472182
1312116,0.559822931052626
1934709,0.6634263036192465
984439,0.5004493052845993
427388,0.7072546993005837
1967488,0.6400607190047699
2360721,0.5858480654273811
2229650,0.5657737723816755
263571,0.8039699134011156
99737,0.5809543131595496
951709,0.5495561835641246
132509,0.5317344254087621
787873,0.802095686969217
1442,0.40678282974343766
1443236,0.512864205080394
918950,0.3063024234442083
1476006,0.7830351272335693
394664,0.5395845002922471
2295210,0.7448902125982522
2033070,0.5200359320700643
1705392,0.8148907470475152
1457,0.5793072494574021
2196913,0.5759086355001369
2557364,0.5529916090630502
591288,0.6463207692204143
2622904,0.8599603234450999
2196925,0.5195256526485451
820670,0.2825964445572701
394699,0.6122298397236274
1803723,0.5421734996750144
1476054,0.41796731166549794
1738198,0.5965465539830739
1148376,0.4959099822703839
722394,0.45850385903228946
755163,0.5661426698572991
2131423,0.5749658911766061
2393577,0.628876212310119
853488,0.4635301501960734
2360817,0.705139628177905
2524669,0.5633691056822943
1246721,0.7117518586826709
919041,0.6838672986738776
230917,0.6676170062380848
230929,0.6261342972968795
722452,0.47542203756162354
362008,0.5714018642965617
2426395,0.6205530862512999
2328094,0.8988851559807315
1181215,0.5648837528642193
2459169,0.4955331444285317
1508911,0.5778438191871555
230966,0.6129181972312943
230967,0.5506894203860484
67134,0.6232189214826696
2229831,0.6587264830459444
689744,0.5331078440087778
656977,0.5098106065928109
132691,0.743323554118219
2459229,0.6092607012856756
591455,0.5499999997521546
198251,0.4806545988430755
2197108,0.5232401693295723
2623095,0.6042342821061759
919160,0.5062389146630548
525945,0.5743879817598606
1410683,0.5803844144258666
231050,0.5502788573121796
329358,0.4994613314306262
2623119,0.5026478693283456
1345167,0.44928481329875103
1509013,0.5477000310280872
1312412,0.6510806947302338
460446,0.6888934009489135
886442,0.7025664913302583
1246893,0.6553253435045044
1476270,0.5989352518230063
2524846,0.36564605847142995
67258,0.5498046687686241
1574597,0.7162087062960288
657095,0.79391502046679
1935050,0.6432787296278552
2492108,0.5907208370201388
788185,0.5946323245033449
100057,0.4652799953700853
231131,0.5587471288256518
1869540,0.5690634161622378
1214181,0.5074408017619471
1345254,0.6969222264221755
2524907,0.46209802667762634
1148655,0.4787443565100144
1771252,0.5406824298908537
952053,0.5071153374618235
788223,0.8558859741061102
1541892,0.6603653309114937
821005,0.4192132277266199
2361111,0.7058279056450344
198426,0.5169606311494787
1541916,0.6319515463238042
34589,0.7137486133946499
1115940,0.5695425183412516
788262,0.554254547488478
1836840,0.5538477292476577
2098985,0.6794031267274029
2295594,0.485094735159821
1476398,0.6179113246716812
263983,0.3334391309423053
2557747,0.4323526740830162
1541953,0.7094212963294249
165698,0.7631710171680739
919361,0.7432479293353024
1148740,0.707670171195349
2099013,0.6656624609949777
624453,0.7007743429894496
1836871,0.5540245430954374
1312585,0.3331685934158171
558924,0.5163105220239642
1640271,0.6336205080364044
1705822,0.5970449436465267
1476448,0.6209805067972918
395104,0.8676961271223641
1897,0.4828964930919168
2262890,0.5884843089090611
1476458,0.5706537903466167
34669,0.801452952414282
558957,0.558547360666181
1181558,0.742307909267803
2033529,0.5795718843960674
1312635,0.7205107324309665
591739,0.7372497674074743
2393981,0.6024009810736903
1918,0.6761034093219165
1607555,0.6362302883432261
558981,0.47638066085604225
1214342,0.5536329780051066
788358,0.6231497026111025
133000,0.4945715257695034
2197398,0.4455107485186068
1509271,0.7299220723923464
2000790,0.3976600775320723
1181609,0.8542894663268562
1247153,0.3236878403507011
985009,0.7388228800804927
133060,0.5672741349110848
329670,0.5812598796393894
460751,0.6066299995034188
1673172,0.5532910112741447
329687,0.6555275555840168
1673185,0.6446442399274629
2361318,0.4561341500017426
985063,0.6460306864178156
34795,0.7830597103295142
2492395,0.6202850418019702
559090,0.6429917152609164
460795,0.4686188141735959
1574909,0.6342473354123774
296960,0.6483091773696553
1443852,0.7584627000811184
1902604,0.5258743851303962
1312783,0.6852428699653578
657427,0.6128999562328061
2263064,0.5725660005098885
2000923,0.5335486138979414
1935388,0.6235234412500748
1902621,0.6530100473607656
788508,0.772428115309212
1214492,0.4432256344238209
1738784,0.5952649817994721
2066475,0.737964622591302
1673262,0.6951317798830008
1280053,0.5265465898867716
1411126,0.5615985427330576
886841,0.5553523863731988
2066490,0.498697000612655
952378,0.4514242315920775
755773,0.7284629499690125
591936,0.3549885472980001
821315,0.44039610383365013
1607747,0.49369391941425056
1837128,0.6264386177437016
297036,0.4209537365852301
198743,0.6070413531166737
2492511,0.5674027550405106
1640546,0.7608346692713222
1345641,0.6893920880748097
1607785,0.5687930800918551
755820,0.5159718844659237
1575030,0.5652154264677549
1280119,0.7169081313875467
329860,0.49051820561765186
886919,0.442456774196241
2099338,0.5671619986242918
657547,0.7014534642843387
