user_id,reputation
688135,0.6788321167883211
1179658,0.8125
491531,0.7085714285714285
557068,0.6521739130434783
589847,0.8620689655172413
2392091,0.6949152542372882
2031645,0.7087378640776699
983069,0.6666666666666666
753693,0.8793103448275862
360481,0.8484848484848485
163874,0.8170731707317073
2129953,0.8035714285714286
1245222,0.8693181818181818
2293798,0.6551724137931034
131115,0.8461538461538461
2457647,0.8613861386138614
1048629,0.8869565217391304
1605686,0.8524590163934426
655415,0.8493150684931506
1048633,0.8166666666666667
1015868,0.4431818181818182
131133,0.7543859649122807
1867839,0.6176470588235294
2293827,0.84375
1572933,0.417910447761194
1704009,0.8382352941176471
1605715,0.9191919191919192
1081442,0.7288135593220338
1310819,0.9452054794520548
196706,0.75
2457710,0.7142857142857143
819314,0.7611940298507462
2031731,0.7288135593220338
360564,0.7966101694915254
1966201,0.9027777777777778
2097277,0.6991869918699187
2326664,0.8285714285714286
1769608,0.5683453237410072
1933449,0.7222222222222222
2162826,0.8333333333333334
2490508,0.6990291262135923
1376404,0.8153846153846154
2556053,0.5211267605633803
950421,0.6904761904761905
1802392,0.6847826086956522
1769638,0.7241379310344828
1212585,0.610738255033557
327852,0.9166666666666666
2490545,0.8907563025210085
1769654,0.8307692307692308
2490563,0.5
2064584,0.9264705882352942
1081546,0.8351648351648352
884944,0.7664233576642335
458967,0.8484848484848485
491739,0.8699551569506726
262367,0.6952380952380952
852193,0.7764705882352941
917734,0.676056338028169
786664,0.9516129032258065
1114349,0.6428571428571429
1048813,0.648854961832061
196846,0.7591240875912408
524528,0.7407407407407407
655601,0.7714285714285715
426226,0.574468085106383
1114362,0.7936507936507936
1114364,0.9191919191919192
2457857,0.6923076923076923
295174,0.8615384615384616
786695,0.890625
1540360,0.5871559633027523
295182,0.9264705882352942
1966351,0.5512820512820513
164114,0.7589285714285714
2556179,0.8125
1507611,0.644927536231884
2097441,0.574468085106383
1933604,0.5606936416184971
2097445,0.7612903225806451
1605926,0.7543859649122807
1835306,0.8083832335329342
65841,0.803030303030303
196915,0.7215189873417721
1769783,0.8076923076923077
786747,0.8888888888888888
950589,0.6153846153846154
1278271,0.7580645161290323
328001,0.5
1933644,0.8
1179982,0.8095238095238095
1638735,0.6428571428571429
524628,0.5483870967741935
229716,0.8541666666666666
2490710,0.824
2195802,0.7583333333333333
1933664,0.8787878787878788
917857,0.7843137254901961
786787,0.8365384615384616
2589029,0.922077922077922
2490731,0.9459459459459459
1573228,0.6509090909090909
1933677,0.8928571428571429
229742,0.7868852459016393
98673,0.6611570247933884
1933687,0.8615384615384616
2130300,0.6923076923076923
98694,0.896551724137931
491911,0.647887323943662
2261394,0.6923076923076923
721298,0.8679245283018868
819608,0.8481012658227848
2195865,0.8850574712643678
1802658,0.8518518518518519
2425260,0.7615894039735099
1212847,0.8289473684210527
557489,0.7454545454545455
1704373,0.8656716417910447
1573306,0.7857142857142857
1704384,0.8448275862068966
1540545,0.6153846153846154
950733,0.7964601769911505
1212887,0.8374384236453202
1737176,0.5555555555555556
2392538,0.7735849056603774
1704412,0.7579617834394905
655837,0.9044585987261147
426460,0.6419753086419753
2490848,0.6423357664233577
2163169,0.7551020408163265
393698,0.9191919191919192
1737191,0.8578680203045685
262633,0.7630331753554502
197101,0.8850574712643678
197102,0.7323943661971831
1016303,0.7837837837837838
786931,0.6981132075471698
2556405,0.7671232876712328
1835511,0.8732394366197183
721406,0.7878787878787878
2294272,0.6582278481012658
131586,0.8717948717948718
1966596,0.7945205479452054
1835527,0.6515151515151515
1933832,0.8493975903614458
524807,0.8909090909090909
557578,0.7
2359820,0.7706422018348624
2163213,0.8333333333333334
2589198,0.6122448979591837
1245709,0.6434782608695652
33299,0.78125
328212,0.8426966292134831
623126,0.581081081081081
2294298,0.8490566037735849
328223,0.8431372549019608
2032162,0.7567567567567568
2556455,0.7971014492753623
2425387,0.8709677419354839
852524,0.6905829596412556
131639,0.6547619047619048
295485,0.64375
66109,0.40298507462686567
33346,0.625
2589259,0.6847826086956522
2327122,0.7528089887640449
1475156,0.7592592592592593
1344086,0.7591240875912408
2622042,0.7818181818181819
2359904,0.3163265306122449
2064995,0.6602316602316602
688742,0.8608695652173913
98918,0.8910891089108911
1704554,0.9107142857142857
2556523,0.9396551724137931
361066,0.6363636363636364
131696,0.8571428571428571
1213041,0.9224137931034483
1311346,0.76
2196083,0.7767857142857143
1606261,0.6166666666666667
623221,0.8269230769230769
131704,0.9178082191780822
2523772,0.8125
66179,0.5522388059701493
1475204,0.65625
918151,0.8
1540750,0.819672131147541
1802901,0.5283018867924528
1737366,0.9090909090909091
1049259,0.8894736842105263
328364,0.7509881422924901
684,0.676056338028169
918189,0.7922077922077922
2556589,0.76
459448,0.7796610169491526
1213114,0.7941176470588235
2458302,0.8676470588235294
1114818,0.9016393442622951
2360021,0.8888888888888888
1049302,0.7741935483870968
459479,0.8983050847457628
393945,0.3935483870967742
99036,0.7090909090909091
1508061,0.7022900763358778
1704675,0.8181818181818182
1901285,0.890625
2065126,0.7857142857142857
1147635,0.7888888888888889
1442549,0.4642857142857143
1737462,0.6956521739130435
1147641,0.48097826086956524
2261763,0.5287356321839081
2523912,0.8011049723756906
1934089,0.8269230769230769
1671947,0.7194805194805195
2327309,0.7457627118644068
2032398,0.5636363636363636
721680,0.8615384615384616
394001,0.7115384615384616
2556700,0.8333333333333334
2589468,0.8888888888888888
1442591,0.7428571428571429
164647,0.8333333333333334
688944,0.8448275862068966
787252,0.7543859649122807
2491189,0.7073170731707317
1082169,0.9636363636363636
1409853,0.8229166666666666
1999678,0.8181818181818182
2097983,0.6166666666666667
1147712,0.5483870967741935
426820,0.9142857142857143
1901384,0.7468354430379747
33609,0.7692307692307693
1737549,0.7111111111111111
2327386,0.75
1344349,0.8636363636363636
197482,0.8888888888888888
197483,0.47770700636942676
1278832,0.8490566037735849
787316,0.8275862068965517
525179,0.7966101694915254
787331,0.8307692307692308
1737606,0.7549019607843137
1377158,0.7698412698412699
295815,0.9354838709677419
1868684,0.9107142857142857
2196366,0.875
1278864,0.8759124087591241
1901461,0.734375
