user_id,d,D,perceptibility
2012897.0,20,194,0.23255813953488372
1820824.0,18,40,0.20930232558139536
1513841.0,18,43,0.20930232558139536
1529376.0,17,39,0.19767441860465115
1670329.0,14,45,0.16279069767441862
752853.0,14,77,0.16279069767441862
1713902.0,13,25,0.1511627906976744
936093.0,13,79,0.1511627906976744
1570077.0,13,37,0.1511627906976744
1114364.0,13,53,0.1511627906976744
500066.0,13,36,0.1511627906976744
712405.0,12,43,0.13953488372093023
1201979.0,12,37,0.13953488372093023
819314.0,12,45,0.13953488372093023
1484157.0,12,63,0.13953488372093023
1312412.0,11,44,0.12790697674418605
110641.0,11,44,0.12790697674418605
947104.0,11,55,0.12790697674418605
764317.0,11,22,0.12790697674418605
1264313.0,11,26,0.12790697674418605
739622.0,10,19,0.11627906976744186
1916224.0,10,25,0.11627906976744186
1251357.0,10,26,0.11627906976744186
1244123.0,10,43,0.11627906976744186
2162560.0,10,34,0.11627906976744186
1169138.0,10,24,0.11627906976744186
2066490.0,10,39,0.11627906976744186
868406.0,10,24,0.11627906976744186
429876.0,10,23,0.11627906976744186
1288248.0,10,18,0.11627906976744186
1693441.0,9,26,0.10465116279069768
173086.0,9,40,0.10465116279069768
699237.0,9,18,0.10465116279069768
333573.0,9,17,0.10465116279069768
155620.0,9,44,0.10465116279069768
128989.0,9,22,0.10465116279069768
1068656.0,9,43,0.10465116279069768
980993.0,9,21,0.10465116279069768
2584980.0,9,31,0.10465116279069768
2103314.0,9,17,0.10465116279069768
1715766.0,9,17,0.10465116279069768
1883039.0,9,29,0.10465116279069768
2013153.0,9,27,0.10465116279069768
490031.0,9,33,0.10465116279069768
2450940.0,9,24,0.10465116279069768
606105.0,9,32,0.10465116279069768
651010.0,9,27,0.10465116279069768
642090.0,9,56,0.10465116279069768
465276.0,8,23,0.09302325581395349
2528130.0,8,14,0.09302325581395349
307168.0,8,22,0.09302325581395349
1056435.0,8,15,0.09302325581395349
537270.0,8,17,0.09302325581395349
309989.0,8,23,0.09302325581395349
2255950.0,8,32,0.09302325581395349
2619718.0,8,28,0.09302325581395349
2357450.0,8,17,0.09302325581395349
1352418.0,8,24,0.09302325581395349
2001596.0,8,17,0.09302325581395349
2048686.0,8,39,0.09302325581395349
1645486.0,8,35,0.09302325581395349
1705392.0,8,22,0.09302325581395349
1077173.0,8,16,0.09302325581395349
2429925.0,8,52,0.09302325581395349
2114562.0,8,11,0.09302325581395349
2608886.0,8,21,0.09302325581395349
768176.0,8,47,0.09302325581395349
1227662.0,8,23,0.09302325581395349
2074369.0,8,25,0.09302325581395349
2390783.0,8,26,0.09302325581395349
2646634.0,8,28,0.09302325581395349
2329061.0,8,20,0.09302325581395349
32041.0,8,14,0.09302325581395349
1241958.0,8,22,0.09302325581395349
392731.0,8,39,0.09302325581395349
1405941.0,8,21,0.09302325581395349
2196366.0,8,17,0.09302325581395349
182016.0,8,15,0.09302325581395349
804516.0,8,12,0.09302325581395349
2477534.0,8,16,0.09302325581395349
71594.0,8,35,0.09302325581395349
2503583.0,8,17,0.09302325581395349
1475790.0,8,30,0.09302325581395349
2437174.0,8,21,0.09302325581395349
330919.0,7,11,0.08139534883720931
74441.0,7,34,0.08139534883720931
1449277.0,7,25,0.08139534883720931
1829787.0,7,23,0.08139534883720931
1351769.0,7,49,0.08139534883720931
2378038.0,7,25,0.08139534883720931
458414.0,7,15,0.08139534883720931
2018471.0,7,24,0.08139534883720931
391799.0,7,19,0.08139534883720931
2178924.0,7,20,0.08139534883720931
1657258.0,7,21,0.08139534883720931
2610029.0,7,13,0.08139534883720931
1092280.0,7,15,0.08139534883720931
2398656.0,7,11,0.08139534883720931
1782516.0,7,27,0.08139534883720931
722394.0,7,22,0.08139534883720931
1300036.0,7,10,0.08139534883720931
1120781.0,7,21,0.08139534883720931
33299.0,7,14,0.08139534883720931
1427360.0,7,13,0.08139534883720931
2101973.0,7,20,0.08139534883720931
1762633.0,7,26,0.08139534883720931
348244.0,7,40,0.08139534883720931
31503.0,7,23,0.08139534883720931
530721.0,7,20,0.08139534883720931
2420683.0,7,13,0.08139534883720931
306569.0,7,31,0.08139534883720931
830363.0,7,48,0.08139534883720931
835847.0,7,15,0.08139534883720931
2636012.0,7,13,0.08139534883720931
480305.0,7,37,0.08139534883720931
2366462.0,7,43,0.08139534883720931
1739691.0,7,31,0.08139534883720931
1685089.0,7,35,0.08139534883720931
2094973.0,7,18,0.08139534883720931
2191453.0,7,11,0.08139534883720931
2167042.0,7,41,0.08139534883720931
558957.0,7,17,0.08139534883720931
2420828.0,7,24,0.08139534883720931
204439.0,7,20,0.08139534883720931
2425387.0,7,20,0.08139534883720931
1074023.0,7,12,0.08139534883720931
2620277.0,7,21,0.08139534883720931
1640271.0,7,40,0.08139534883720931
828349.0,7,28,0.08139534883720931
1601111.0,6,9,0.06976744186046512
2375964.0,6,32,0.06976744186046512
675390.0,6,16,0.06976744186046512
2355331.0,6,15,0.06976744186046512
1695287.0,6,27,0.06976744186046512
1877868.0,6,23,0.06976744186046512
1005439.0,6,12,0.06976744186046512
412604.0,6,23,0.06976744186046512
660649.0,6,9,0.06976744186046512
2406094.0,6,33,0.06976744186046512
593252.0,6,13,0.06976744186046512
1668648.0,6,14,0.06976744186046512
88571.0,6,15,0.06976744186046512
1104740.0,6,11,0.06976744186046512
1530297.0,6,27,0.06976744186046512
2596673.0,6,33,0.06976744186046512
1785209.0,6,31,0.06976744186046512
2257323.0,6,14,0.06976744186046512
1519073.0,6,22,0.06976744186046512
988670.0,6,14,0.06976744186046512
2068698.0,6,8,0.06976744186046512
333323.0,6,16,0.06976744186046512
1821855.0,6,11,0.06976744186046512
2258288.0,6,33,0.06976744186046512
1916315.0,6,20,0.06976744186046512
2434632.0,6,20,0.06976744186046512
1498824.0,6,21,0.06976744186046512
1772362.0,6,17,0.06976744186046512
279120.0,6,11,0.06976744186046512
1715533.0,6,14,0.06976744186046512
248239.0,6,19,0.06976744186046512
1386513.0,6,16,0.06976744186046512
1564978.0,6,55,0.06976744186046512
1859991.0,6,20,0.06976744186046512
2560965.0,6,10,0.06976744186046512
1469211.0,6,10,0.06976744186046512
2400866.0,6,11,0.06976744186046512
1581663.0,6,18,0.06976744186046512
1087944.0,6,15,0.06976744186046512
1824009.0,6,25,0.06976744186046512
2559719.0,6,13,0.06976744186046512
1600259.0,6,39,0.06976744186046512
1191821.0,6,15,0.06976744186046512
235562.0,6,35,0.06976744186046512
2634074.0,6,22,0.06976744186046512
1691746.0,6,14,0.06976744186046512
2084966.0,6,24,0.06976744186046512
1946021.0,6,17,0.06976744186046512
1517590.0,6,12,0.06976744186046512
214178.0,6,10,0.06976744186046512
2240905.0,6,13,0.06976744186046512
691919.0,6,20,0.06976744186046512
1474123.0,6,11,0.06976744186046512
3998.0,6,54,0.06976744186046512
1546259.0,6,15,0.06976744186046512
250166.0,6,14,0.06976744186046512
2278766.0,6,22,0.06976744186046512
2147714.0,6,53,0.06976744186046512
852193.0,6,14,0.06976744186046512
2222089.0,6,19,0.06976744186046512
910335.0,6,18,0.06976744186046512
2511730.0,6,16,0.06976744186046512
2587206.0,6,15,0.06976744186046512
1095791.0,6,12,0.06976744186046512
775794.0,6,20,0.06976744186046512
400076.0,6,25,0.06976744186046512
184311.0,6,29,0.06976744186046512
1090296.0,6,13,0.06976744186046512
1463862.0,6,16,0.06976744186046512
525945.0,6,9,0.06976744186046512
716091.0,6,29,0.06976744186046512
1816985.0,6,14,0.06976744186046512
1948747.0,6,17,0.06976744186046512
2094287.0,6,25,0.06976744186046512
401814.0,6,13,0.06976744186046512
54040.0,6,18,0.06976744186046512
841135.0,6,13,0.06976744186046512
476060.0,6,17,0.06976744186046512
1581343.0,6,15,0.06976744186046512
559753.0,6,22,0.06976744186046512
1227734.0,6,10,0.06976744186046512
1762897.0,5,10,0.05813953488372093
766680.0,5,9,0.05813953488372093
160306.0,5,20,0.05813953488372093
1151622.0,5,17,0.05813953488372093
1902897.0,5,12,0.05813953488372093
2156404.0,5,21,0.05813953488372093
2241744.0,5,14,0.05813953488372093
58378.0,5,11,0.05813953488372093
1369301.0,5,15,0.05813953488372093
1566143.0,5,15,0.05813953488372093
203011.0,5,9,0.05813953488372093
1139570.0,5,14,0.05813953488372093
1995860.0,5,12,0.05813953488372093
2360393.0,5,15,0.05813953488372093
4783.0,5,14,0.05813953488372093
580231.0,5,32,0.05813953488372093
1385895.0,5,21,0.05813953488372093
1074676.0,5,12,0.05813953488372093
2421772.0,5,37,0.05813953488372093
1878798.0,5,22,0.05813953488372093
1373027.0,5,25,0.05813953488372093
1730369.0,5,21,0.05813953488372093
616146.0,5,13,0.05813953488372093
690724.0,5,14,0.05813953488372093
2234845.0,5,13,0.05813953488372093
1984978.0,5,16,0.05813953488372093
1187457.0,5,14,0.05813953488372093
1950312.0,5,34,0.05813953488372093
2033070.0,5,36,0.05813953488372093
2509631.0,5,41,0.05813953488372093
641444.0,5,12,0.05813953488372093
1544720.0,5,10,0.05813953488372093
2296504.0,5,12,0.05813953488372093
1011574.0,5,9,0.05813953488372093
82662.0,5,8,0.05813953488372093
1315268.0,5,11,0.05813953488372093
2343706.0,5,14,0.05813953488372093
385136.0,5,27,0.05813953488372093
2534672.0,5,13,0.05813953488372093
1381392.0,5,13,0.05813953488372093
1952137.0,5,15,0.05813953488372093
788262.0,5,9,0.05813953488372093
1837128.0,5,29,0.05813953488372093
1452454.0,5,51,0.05813953488372093
1607747.0,5,10,0.05813953488372093
1553532.0,5,22,0.05813953488372093
989579.0,5,24,0.05813953488372093
1848868.0,5,9,0.05813953488372093
1598130.0,5,33,0.05813953488372093
1884467.0,5,12,0.05813953488372093
1033433.0,5,21,0.05813953488372093
617331.0,5,16,0.05813953488372093
1532399.0,5,25,0.05813953488372093
617164.0,5,11,0.05813953488372093
207956.0,5,15,0.05813953488372093
825637.0,5,8,0.05813953488372093
1149851.0,5,9,0.05813953488372093
1783202.0,5,18,0.05813953488372093
2052762.0,5,22,0.05813953488372093
1301339.0,5,11,0.05813953488372093
1275094.0,5,13,0.05813953488372093
6065.0,5,13,0.05813953488372093
965050.0,5,17,0.05813953488372093
2455611.0,5,21,0.05813953488372093
2240060.0,5,8,0.05813953488372093
2440605.0,5,31,0.05813953488372093
1038737.0,5,12,0.05813953488372093
1496516.0,5,9,0.05813953488372093
2513004.0,5,15,0.05813953488372093
1576491.0,5,13,0.05813953488372093
1379722.0,5,18,0.05813953488372093
1005606.0,5,11,0.05813953488372093
1704412.0,5,16,0.05813953488372093
1964758.0,5,11,0.05813953488372093
1473666.0,5,35,0.05813953488372093
2299951.0,5,27,0.05813953488372093
539112.0,5,16,0.05813953488372093
2341389.0,5,22,0.05813953488372093
741155.0,5,18,0.05813953488372093
104608.0,5,23,0.05813953488372093
481523.0,5,20,0.05813953488372093
107840.0,5,5,0.05813953488372093
1232800.0,5,12,0.05813953488372093
958687.0,5,38,0.05813953488372093
118721.0,5,9,0.05813953488372093
1318802.0,5,17,0.05813953488372093
342877.0,5,27,0.05813953488372093
161013.0,5,15,0.05813953488372093
2357466.0,5,14,0.05813953488372093
295485.0,5,15,0.05813953488372093
914728.0,5,9,0.05813953488372093
118341.0,5,11,0.05813953488372093
1882852.0,5,21,0.05813953488372093
2325440.0,5,22,0.05813953488372093
2602083.0,4,6,0.046511627906976744
289710.0,4,13,0.046511627906976744
977606.0,4,18,0.046511627906976744
971999.0,4,5,0.046511627906976744
1237444.0,4,7,0.046511627906976744
2157446.0,4,7,0.046511627906976744
1204685.0,4,9,0.046511627906976744
1252558.0,4,7,0.046511627906976744
2554745.0,4,18,0.046511627906976744
1457053.0,4,10,0.046511627906976744
1630645.0,4,5,0.046511627906976744
1296689.0,4,7,0.046511627906976744
935010.0,4,19,0.046511627906976744
2571175.0,4,17,0.046511627906976744
1604464.0,4,9,0.046511627906976744
1866600.0,4,10,0.046511627906976744
24801.0,4,5,0.046511627906976744
1990957.0,4,17,0.046511627906976744
561636.0,4,14,0.046511627906976744
2645828.0,4,13,0.046511627906976744
2390291.0,4,24,0.046511627906976744
