user_id,dfa
1,0.4407011705901294
2,0.5304598630034527
3,0.7264269476811299
5,0.6750698066596289
6,0.8097013723350668
8,0.593970446471421
9,0.7246545934511356
10,0.7027916260051411
11,0.5620812840224708
13,0.8130153430310743
15,0.5771004495931205
17,0.7247507537892883
18,0.8584082797138756
19,0.680093182689703
22,0.7464598246784899
23,0.6304685195272193
24,0.6423189244548504
25,0.4535135729454319
26,0.7894998377323561
27,0.9231044136140754
28,0.4589748453195789
29,0.5608260312687993
31,0.6658589578947873
33,0.5386933068387509
34,0.573072657439142
35,0.7482409291489375
36,0.8216872028429865
37,0.6550253846039026
38,0.6759912199656072
39,0.8147249810221712
40,0.7312431962315564
42,0.6474274894745882
44,0.8789327121901752
45,0.584099498747598
48,0.7053240388751935
49,0.7682801393811758
52,0.7875966631591731
53,0.7871650768976061
56,0.46285296152647615
57,1.1885243616189334
58,0.9652801395988176
59,0.530643177926314
60,0.7426946222964388
62,0.8902143764542886
63,0.6420428128822918
65,0.7027539707355769
67,0.5926539674825537
68,0.8141532318466476
69,0.777364721903965
70,0.7660329061465609
73,0.7936100693879933
75,0.4809480781619646
76,0.6229497401510102
78,0.43144193421089017
81,0.6504356177733213
82,0.6379062509018386
83,0.5274212444636807
87,0.8735138159933166
88,0.5909771615380213
90,0.595556066692948
92,0.7734542012533259
93,0.6866341402912731
95,0.5596256679729481
96,0.6559904718684594
97,0.6124377149835828
99,0.7912016438957502
100,0.563778403917413
101,0.5950293379086442
102,0.678395921072367
103,0.403930849621379
105,0.6020521674594301
107,0.5619304297893966
109,0.4779658189722483
110,0.9757261706294588
111,0.5388629504654201
112,0.594077439790799
113,0.6716204971593766
114,0.6383980175111591
116,0.685393854472506
117,0.8301314773096152
118,0.579529080408691
119,0.48310224317736983
120,0.9074098696653933
121,0.9934391592135803
122,0.7177278125220675
123,0.8894433995388586
125,0.5537655686803795
126,0.6089120846208861
127,0.6390948210110161
129,0.5854867940518991
130,0.7388088077923151
131,0.6883772622042
132,0.6836616747465801
133,0.47198164991716635
134,0.8672923078366359
135,0.41391456310263214
136,0.5964419563262773
137,0.5325665783222694
138,0.5566391084564669
139,0.5105972261662004
140,0.6873476476605703
143,0.6712248669659666
146,0.55961055606135
147,0.7748884270079034
148,0.8241521793837041
149,0.7929370151931494
150,0.6113140404168609
151,0.7259660451060087
155,1.0249391596553616
156,0.6136144530591858
157,0.8335772444837244
161,0.5546290682038852
162,0.43690315482232484
163,0.7705666041848952
165,0.6266653789176931
166,0.692822008934173
167,0.7796275213350086
169,0.6590045785441493
170,0.6660337077126763
173,0.7334811171501641
174,0.6917933623645833
175,0.724133463746539
176,0.4447004851962881
178,0.7068052016807272
179,0.8706256836770075
180,0.4848883873150684
181,0.9042710549377103
182,0.5875291024784755
183,0.4378050133439104
184,0.8149429515951533
185,0.7544174805342228
186,0.686062805455536
187,0.6680382434152489
188,0.858479600656477
190,0.46353164244691963
192,1.0064205462173634
193,0.7590671728627779
194,0.45784534370790675
195,0.6227878382580968
198,0.8159448598379223
199,0.8316320792887832
201,0.5136242002477378
202,0.8637480486953069
203,0.4870271692050937
204,0.8042584561610565
205,0.631200556163455
208,0.560589475001919
210,0.603253135960849
212,0.5894681946254872
214,0.8115981007843749
216,0.9203060670353999
218,0.5609160825464443
220,0.8660260583405954
222,0.6273500123933238
223,0.6171816074779505
224,0.4605065035619008
225,0.7781957603443258
229,0.8552825855203691
230,0.6045262988459787
231,0.9398931090317513
232,0.5249124745511179
233,0.4736772353973633
235,0.8380391387521556
236,0.48846746137586555
237,0.7251562686527427
238,0.45392380859869136
239,0.5295966504430654
240,0.6868739950030689
241,0.7618287049608765
242,0.6074087188073484
244,0.503823798924396
245,0.9784913924996127
249,0.5892975178682023
251,0.8606733225209637
252,0.42029153801239766
253,0.9381929174889956
255,0.47109304076143066
256,0.3688749233590146
257,1.1194628998479847
258,0.6268897426227634
259,0.8149392997752505
260,0.6202978199283012
261,0.7194127226151517
262,0.6610973564899236
263,0.8067913934904009
264,0.7067196027353615
265,0.6277936687222708
266,0.47731760334531487
267,0.5516447104549259
268,0.6841986492264669
270,0.5368973779233559
271,0.7658278587609694
272,0.7805808732902891
273,0.44470058552172137
274,0.4893354324383953
275,0.6587901380048546
278,0.5810256856557148
280,0.4914469881583975
281,0.3504301761457923
284,0.8964763229315255
285,0.6345098773539027
287,0.686412394779526
288,0.5803503498468068
289,0.8941833227555718
291,0.45817651346992994
293,0.9534726739068526
295,0.671669102986507
296,0.7616489197504
297,0.7199151701766824
299,0.5475644818662705
300,0.47359337727376405
301,0.8014711046648192
302,0.9299169894744265
303,0.6490901960017467
305,0.7820427196788796
306,0.6139999144303399
307,0.5032583085775107
308,0.8392923884792812
309,0.554454933320414
310,0.534594565939834
312,0.5693308859328989
314,0.6008618666680995
316,0.3880463287468079
319,0.9456990184704994
321,0.723787188177826
323,0.5851631940177451
324,0.6943506017010342
326,0.7790030732005259
327,0.6130519015332863
328,0.5826442134045193
329,0.8462839774200971
330,0.603622682051774
331,0.765439860171454
332,0.3847811194610803
333,0.6531457557614091
334,0.7401304118723182
335,0.6517644605098095
336,0.49836736017219146
337,0.7128051286312154
338,0.84606147459273
339,0.6915359272084064
340,0.5506531999741466
342,0.5441956666241431
343,0.5654523992513619
344,0.6365311263610739
346,0.7470141047722475
347,0.6285381846831651
348,0.7081841158074941
349,0.8171293091328451
350,0.5653719534265483
351,0.43577055498709083
352,0.7572517591142224
354,0.33775341325204944
355,0.7109068675613942
357,1.0949805801108439
358,0.6793136517491843
360,0.434277874880949
362,0.658849272338904
366,0.5482282259488384
368,0.6759221706773837
369,0.7391206415180732
370,0.34890804600295117
371,0.5340525522299722
372,0.5750121357463613
374,0.4346345260015233
375,0.6175842444935513
376,0.6757280079396265
377,0.5184459431736435
379,0.6126855309704834
380,0.7855000631385112
382,1.0916605081311375
385,0.6638515845239437
386,0.8214580088877377
387,1.1066568228169438
388,0.5583749172986185
389,0.6008307245452174
390,0.7915216176960472
391,1.0089461081281295
392,0.778863241445051
393,0.7837129042451387
396,0.47370208413567516
398,0.7392822875329625
401,0.659635680601406
402,0.8153399523704085
403,0.7519815062569034
404,0.7535935774669045
406,1.0727049786820422
408,0.7506685761786416
409,0.6753498130807516
410,0.5956657222653176
411,0.7991226827710072
412,0.5561713637340551
413,0.8514344597217132
414,0.6246619380452889
415,0.7075245438723395
416,0.7666436115249712
418,0.7545300298354539
419,0.7232709024918644
420,0.5921488957433862
423,0.6676910566132349
424,0.7807661819292327
425,0.6210997434153651
426,0.7529210063406792
428,0.5371635917075352
429,0.7337955169383589
430,0.48044181777912953
431,0.783700802402503
432,0.5413634177278932
435,0.8197224773999433
436,0.5722321993165823
437,0.7758762449208539
438,0.8078413252203082
439,0.5155317601492272
442,0.688138971208092
444,0.5797974320414816
445,0.9199728746384552
446,1.148339342047368
449,0.8451542959988602
450,0.813423052273311
451,0.5432208903702687
452,0.6713050745652889
453,0.8169552502999954
454,0.6600015464912696
456,0.565733654351086
457,0.9044264294663766
461,0.9392663988189169
462,0.5806428793981071
463,0.8190377184793548
464,0.8084687235785762
466,0.7518551642391598
467,0.8598002965551417
470,0.3221362242576169
471,0.623330278935712
474,0.5701572157373155
475,0.7880084874935366
476,0.7138845175026223
477,0.4821809721981793
479,0.5612761373499887
480,0.568494774900429
481,0.516985891693142
482,0.8039461243405631
487,0.5648319187679881
490,0.5268297461496398
493,0.5157920040664169
494,0.6187815939830861
496,0.5620977949261013
498,0.5462456578737176
499,0.6273570803034296
500,0.718529741906231
501,0.5716455921862758
504,1.080747670475746
505,0.7373378968021452
506,0.41854045292737513
508,0.7858177087603091
509,0.8303582428278654
510,0.5742496020670571
513,0.5598264048809666
514,0.49204027219044666
515,0.567751254002686
516,0.7373866748213421
517,0.6940194813031381
518,0.7583508851002791
520,0.7281734228402769
522,0.3939926309897353
523,0.48365200242166234
524,0.7863256677425204
526,0.5164033771070189
528,0.7525157446544833
529,0.5900604254155353
530,0.7498658654571959
531,0.7991459022021324
533,0.7439337392741864
534,0.5949784318101021
536,0.5342022767758342
537,0.9554995540478296
539,0.730252764898646
541,0.8702171486429711
543,0.7578095404085773
544,0.7042881984412085
546,0.9770875952691452
547,0.690365115435998
548,0.5693328976220378
549,0.8282349834940469
550,0.8900092115119588
551,0.4783066236020041
552,0.5225185563080593
553,0.6801684589277137
556,0.5574868190120988
557,1.008428179695813
558,0.6956446199336017
560,0.49122565654767714
563,1.0061411345619706
564,0.5308566474515624
566,0.7684011983443426
567,0.6485479843288041
569,0.47253893693851345
570,0.588663674192712
571,0.662487633575589
575,0.5614159310629717
576,1.010249863908104
577,0.6265634872238287
579,0.5630905081699492
582,0.49958440141981714
583,0.8822242291238812
585,0.8451088935551834
587,0.77966764992281
588,0.6768718836061706
590,0.7208625995535854
591,0.8936753928695911
593,0.63986741718511
594,0.8898356048340141
595,0.6752729759288272
597,0.439116961629143
601,0.7647439587332607
602,0.5080558503209222
603,0.507422635454587
604,0.7395901764572435
605,0.6255569416984215
608,0.6236247022423226
609,0.4970961924101755
610,0.5853766665737812
611,0.56335649568582
612,0.7467333639243673
613,0.535444119059224
614,0.6914522725760963
615,0.5186606011000601
620,0.8659058516227669
621,0.9066832648081428
622,0.3061895361859609
623,0.8696108944110278
624,0.6519551016982914
626,0.5732911146896372
628,0.4954876010357311
629,0.6549871328028065
630,0.4834073424465601
631,0.987571395505493
634,0.6087690948516655
635,0.47682413728629636
636,0.6809882218298028
637,0.5051552166325182
638,0.6178968335284686
639,0.5588340685873628
641,0.6711843480123351
643,0.3539637559793237
644,0.9527713943093921
646,0.5577721369064575
647,0.717883931987789
648,0.5595510129672259
649,0.6107169588672361
651,0.8035068185360545
652,0.9000167070249391
654,0.7566532262811544
655,0.8586525489967295
656,0.6552217055823365
657,0.6135444376919219
658,0.4976930445628576
659,0.793247453528682
660,0.9960761984853194
661,0.7819681410587755
662,0.5966239537694311
663,0.6359604335131184
664,0.6178484293553004
666,0.6617015800536717
667,0.9521812685849784
669,0.7503329926658863
670,0.6643507402273158
